state_ticker,state_order,state_day_start,state_day_end,state_open,state_stop_loss,state_close_estimate,state_max_r,state_MA_r,state_RSI_r,last_r
MMM,2,1660833000.0,1661435100.0,146.592,146.762,12.97482352941277,40.24705882353245,25.30588235294316,,25.30588235294316
MMM,2,1661434800.0,1661435400.0,141.64600000000002,142.38200000000003,,-0.059782608695627196,-0.8749999999999469,,-0.834239130434729
MMM,1,1661522400.0,1661522700.0,141.90200000000002,141.42200000000003,,1.7249999999999837,,,1.7249999999999837
MMM,1,1662040800.0,1662041400.0,125.151,124.73599999999999,,0.5036144578313254,,,-0.9903614457831209
MMM,1,1659972600.0,1659975300.0,148.596,147.85600000000002,,0.05945945945943766,,,-0.9540540540541024
MMM,2,1660158600.0,1660159200.0,149.082,149.252,,0.4235294117646823,,,0.4235294117646823
MMM,2,1660245300.0,1660311600.0,149.672,150.042,,0.5189189189189322,,,-1
MMM,2,1661364600.0,1661367900.0,140.37,140.85000000000002,,0.041666666666686406,,,-0.9791666666666272
MMM,2,1660833000.0,1661435100.0,146.592,146.762,12.97482352941277,40.24705882353245,25.30588235294316,,25.30588235294316
MMM,2,1661434800.0,1661435400.0,141.64600000000002,142.38200000000003,,-0.059782608695627196,-0.8749999999999469,,-0.834239130434729
MMM,1,1661522400.0,1661522700.0,141.90200000000002,141.42200000000003,,1.7249999999999837,,,1.7249999999999837
MMM,1,1662040800.0,1662041400.0,125.151,124.73599999999999,,0.5036144578313254,,,-0.9903614457831209
MCD,2,1660236600.0,1660311600.0,260.246,260.50600000000003,,5.830769230768016,,,-1
MCD,2,1660845000.0,1660846200.0,265.488,265.71799999999996,,0.8608695652174451,,,-0.31304347826093404
MCD,1,1660926000.0,1660926600.0,267.04,266.79,,-0.3200000000001637,,,-0.36000000000012733
MCD,1,1661355600.0,1661358900.0,260.87199999999996,260.64199999999994,,2.339130434782718,,,-0.6173913043475123
MCD,1,1661439900.0,1661440500.0,261.252,260.822,,0.01860465116274704,,,-1
MCD,2,1661953200.0,1661953500.0,254.35399999999998,254.89399999999998,,-1.3259259259259606,-1.7518518518519266,,-1
MCD,2,1662039900.0,1662040200.0,253.274,254.164,,-0.3101123595505783,,,-1
MCD,1,1662126600.0,1662137100.0,257.074,256.064,,1.3623762376237512,,,-0.9346534653465597
MCD,2,1660236600.0,1660311600.0,260.246,260.50600000000003,,5.830769230768016,,,-1
MCD,2,1660845000.0,1660846200.0,265.488,265.71799999999996,,0.8608695652174451,,,-0.31304347826093404
MCD,1,1660926000.0,1660926600.0,267.04,266.79,,-0.3200000000001637,,,-0.36000000000012733
MCD,1,1661355600.0,1661358900.0,260.87199999999996,260.64199999999994,,2.339130434782718,,,-0.6173913043475123
MCD,1,1661439900.0,1661440500.0,261.252,260.822,,0.01860465116274704,,,-1
MCD,2,1661953200.0,1661953500.0,254.35399999999998,254.89399999999998,,-1.3259259259259606,-1.7518518518519266,,-1
MCD,2,1662039900.0,1662040200.0,253.274,254.164,,-0.3101123595505783,,,-1
MCD,1,1662126600.0,1662137100.0,257.074,256.064,,1.3623762376237512,,,-0.9346534653465597
TMO,1,1659966300.0,1659966600.0,590.6890000000001,589.0040000000001,,-0.45044510385765746,,,-0.705637982195915
TMO,2,1660072200.0,1660073100.0,579.062,580.454,,-0.2428160919540088,,,-0.9612068965517414
TMO,2,1660053600.0,1660138800.0,582.514,584.654,,2.9271028037383413,,,-0.7878504672897412
TMO,1,1660226700.0,1660246800.0,595.23,592.73,,1.4440000000000055,,,-1
TMO,2,1661192100.0,1661439000.0,577.198,578.846,,5.4235436893203,,,0.32038834951457046
TMO,2,1660745100.0,1661456400.0,598.04,600.94,6.777517241379092,10.268965517241048,4.927586206896384,4.106896551723998,4.927586206896384
TMO,2,1660849800.0,1661521500.0,594.61,597.01,7.246250000000075,10.97916666666678,4.525000000000048,3.5333333333333745,4.862500000000029
TMO,2,1661867100.0,1662126000.0,556.063,558.668,,5.682533589251399,0.7957773512475872,,0.7957773512475872
